task_id,set_id,alt1_img1,alt2_img1,alt3_img1
706,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
707,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
708,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
709,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
710,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
711,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
712,89,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
713,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
714,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
715,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
716,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
717,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
718,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
719,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
720,90,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
721,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
722,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
723,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
724,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
725,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
726,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
727,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
728,91,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
729,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
730,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
731,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
732,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
733,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
734,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
735,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
736,92,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
737,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
738,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
739,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
740,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true
741,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
742,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
743,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
744,93,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
745,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
746,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
747,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
748,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
749,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
750,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
751,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
752,94,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
753,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
754,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
755,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
756,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true
757,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
758,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
759,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
760,95,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
761,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
762,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true
763,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
764,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
765,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
766,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h10/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
767,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
768,96,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
769,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h4/img1.jpg?raw=true
770,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true
771,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true
772,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
773,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h7/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h3/img1.jpg?raw=true
774,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h5/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true
775,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h2/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h8/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true
776,97,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h1/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h6/img1.jpg?raw=true,https://github.com/PixelSurvey/example-data/blob/main/sj_data/h9/img1.jpg?raw=true
